,max_gyro_X,max_gyro_Z,min_gyro_X,min_gyro_Z,var_acc_Y,var_gyro_Z,per25_gyro_X,per25_gyro_Z,per_range_gyro_X,per_range_gyro_Z,RMS_gyro_Z,PB5-10gyro_X,PB0-5gyro_Z,PB5-10gyro_Z,En_acc_Y,En_gyro_Z
20000,2.5801526717557253,1.3587786259541983,0.4580152671755725,-0.6106870229007634,0.0006664901880840282,0.22294738068877104,1.1717557251908397,-0.18702290076335878,0.7366412213740459,0.7595419847328245,0.5214919451375136,23.14315707397364,153.19151109260423,10.676259717425909,0.02243612363136264,7.6079482547637065
20001,2.15267175572519,0.900763358778626,0.4580152671755725,-0.6106870229007634,0.0004080261140702017,0.14259417246955308,0.965648854961832,0.15648854961832057,0.37786259541984746,0.44656488549618323,0.5082430480220186,21.04867137644227,182.6392464641001,8.02871196211614,0.013496182032386351,4.86683371209914
20002,2.122137404580153,0.9770992366412212,0.4580152671755725,-0.366412213740458,0.002969078900646256,0.09387359965911078,0.8549618320610687,0.2900763358778626,0.3015267175572519,0.3778625954198473,0.5435347687767362,4.165790143930341,249.29988039989075,4.788879397948537,0.09669459787932702,3.204148942369326
20003,2.3053435114503817,0.9770992366412212,0.4580152671755725,-0.0763358778625954,0.002841312101692124,0.060890245323699084,0.8969465648854962,0.3969465648854962,0.6183206106870229,0.29389312977099236,0.5661477541500672,9.15694893263229,284.2684851850059,12.463104967194546,0.09485675851304141,2.0776100848823877
20004,2.3053435114503817,0.7938931297709924,0.3358778625954198,-0.1526717557251908,0.0004013380790613688,0.07700509148651011,1.16412213740458,0.08778625954198473,0.5877862595419847,0.48091603053435117,0.44233660794419893,8.605881401969368,150.60791874408943,9.738822296841146,0.013675886552217102,2.623188236893731
20005,16.977099236641223,2.3969465648854964,0.3358778625954198,-0.1526717557251908,0.004596854817006086,0.26844935464133796,0.866412213740458,0.0610687022900763,0.6946564885496183,0.5076335877862596,0.6463692846519579,1269.0254422384592,268.36230523777823,18.757437386891397,0.15584547269140475,9.133205135675855
20006,29.29770992366412,6.67175572519084,0.4580152671755725,-2.2442748091603053,0.03386891321477973,5.7336174683876235,1.1335877862595418,0.2977099236641221,19.33206106870229,4.217557251908397,3.12171043572583,133.53307391104835,6997.513655789478,38.3368985812396,1.154528358805074,195.63587203542914
20007,29.29770992366412,6.67175572519084,-9.755725190839694,-5.267175572519084,0.02286637350219103,9.265762257080008,-0.9618320610687023,0.10305343511450377,21.427480916030536,4.679389312977099,3.6806610278912717,840.9709259430318,8497.360518705567,533.4794813610159,0.7802579177661217,315.88497950779856
20008,47.267175572519086,11.02290076335878,-77.57251908396947,-7.847328244274809,0.19551741927698404,16.844784094385524,-7.145038167938932,-1.9732824427480917,10.400763358778626,4.377862595419847,4.127898328079028,26184.877963719075,7249.429177308931,1391.9302941764522,6.660444889596261,574.6969368529418
20009,47.267175572519086,11.02290076335878,-77.57251908396947,-13.66412213740458,0.4137177760074421,33.29546987901346,-15.33969465648855,-6.15648854961832,19.977099236641223,8.438931297709923,6.01084511674854,71126.17935224492,18745.663166171173,1136.0654220369606,14.120218540573509,1135.0286657731679
20010,35.87786259541985,6.900763358778626,-33.69465648854962,-13.66412213740458,0.38373119644239667,24.430070363032456,-14.889312977099237,-4.305343511450381,35.656488549618324,6.583969465648854,5.092724506548329,14107.824551452855,13230.796020106021,763.4271599885255,13.09758460548507,831.1751529631141
20011,35.98473282442748,5.419847328244275,-33.69465648854962,-2.50381679389313,0.35363970751212803,2.9027145489773325,-17.99236641221374,0.18702290076335878,40.55725190839695,1.9045801526717558,1.995617539866193,12915.707401191017,2038.325607136534,492.65632312572336,12.056765643000727,98.7100829399996
20012,35.98473282442748,3.175572519083969,-31.419847328244277,-1.618320610687023,0.22824950368766272,1.506071178835732,-11.690839694656487,-0.1793893129770992,27.572519083969468,1.9083969465648858,1.4902368593925746,7604.63711114473,1330.139701961036,167.0566212808097,7.782449883022858,51.27993318182702
20013,20.396946564885496,2.900763358778626,-19.709923664122137,-1.1755725190839694,0.08462321575520362,1.0701508871860614,-5.122137404580153,-0.21755725190839686,11.301526717557252,1.6030534351145036,1.1998339142683727,2643.5191233067617,872.89373424503,44.93665418746945,2.885041517386253,36.46764951537399
20014,13.587786259541986,1.7099236641221374,-5.267175572519084,-1.1755725190839694,0.015226237442576274,0.4332498106170969,0.9007633587786259,0.007633587786259499,1.8435114503816794,0.7671755725190841,0.7589663705557185,1301.1135135613229,346.2301313222449,21.128228213612744,0.5196339143671117,14.781267602898046
