,window_ID,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,acc_xyz
10839,170,-9.692925421142576,-0.565031591796875,-1.4508862060546874,-0.3511450381679389,1.4351145038167938,1.4045801526717556,9.817185681369192
10840,170,-9.692925421142576,-0.5781997009277343,-1.438915197753906,-0.2748091603053435,1.3129770992366412,1.4961832061068705,9.816190455584696
10841,170,-9.685742816162108,-0.5722141967773438,-1.4437036010742186,-0.1221374045801526,1.0534351145038168,1.6641221374045805,9.809450702031388
10842,170,-9.682151513671874,-0.5506663818359374,-1.4496891052246093,0.2290076335877862,0.931297709923664,1.7251908396946565,9.80555403328082
10843,170,-9.672574707031249,-0.5303156677246094,-1.4532804077148436,0.366412213740458,0.8396946564885496,1.7709923664122138,9.795507139193084
10844,170,-9.664195001220705,-0.5111620544433594,-1.4616601135253906,0.4427480916030534,0.7786259541984732,1.83206106870229,9.78746146633503
10845,170,-9.648632690429688,-0.4848258361816406,-1.4532804077148436,0.4732824427480916,0.6870229007633588,1.984732824427481,9.76950320280952
10846,170,-9.643844287109374,-0.4800374328613281,-1.4449007019042968,0.4885496183206106,0.6412213740458015,2.045801526717557,9.763293840160898
10847,170,-9.639055883789062,-0.4812345336914062,-1.437718096923828,0.4885496183206106,0.5954198473282443,2.0763358778625958,9.757562110150667
10848,170,-9.631873278808593,-0.4800374328613281,-1.4245499877929686,0.5038167938931297,0.549618320610687,2.122137404580153,9.748474827566415
10849,170,-9.60793126220703,-0.469263525390625,-1.408987677001953,0.5801526717557252,0.4885496183206106,2.15267175572519,9.722026417856544
10850,170,-9.597157354736328,-0.469263525390625,-1.4041992736816404,0.6412213740458015,0.5343511450381679,2.16793893129771,9.710685513805895
10851,170,-9.562441430664062,-0.5267243652343749,-1.3539210388183591,0.7175572519083969,0.732824427480916,2.2900763358778624,9.67216763973656
10852,170,-9.524134204101562,-0.612915625,-1.3000515014648435,0.8702290076335878,0.9465648854961832,2.4122137404580157,9.631974450109771
10853,170,-9.459490759277344,-0.86191259765625,-1.1671733093261718,1.251908396946565,1.297709923664122,2.549618320610687,9.570117673511408
10854,170,-9.299079248046874,-0.9552864624023436,-1.1384428894042968,3.282442748091603,2.717557251908397,2.9618320610687023,9.417085499194558
10855,170,-9.22485899658203,-1.0271125122070313,-1.121683477783203,4.916030534351145,3.877862595419847,3.2213740458015265,9.349393426521557
10856,170,-9.160215551757812,-1.0869675537109371,-1.1192892761230469,6.793893129770993,5.282442748091603,3.450381679389313,9.292139468450207
10857,170,-9.101557611083985,-1.2006921325683593,-1.1575965026855468,8.83969465648855,6.854961832061068,3.740458015267176,9.253109866856772
10858,170,-8.960299713134765,-1.2641384765625,-1.177947216796875,13.282442748091604,10.51908396946565,4.442748091603053,9.125380906169791
10859,170,-8.88009395751953,-1.3180080139160155,-1.2054805358886718,15.725190839694656,12.610687022900764,4.8396946564885495,9.057946629425908
10860,170,-8.789114294433594,-1.3658920471191405,-1.2593500732421874,18.38167938931298,14.854961832061068,5.282442748091603,8.983326431337968
10861,170,-8.668207110595702,-1.399410870361328,-1.3970166687011718,21.17557251908397,17.358778625954198,5.740458015267175,8.890884144386106
10862,170,-8.640673791503906,-1.3658920471191405,-1.485602130126953,27.0381679389313,22.885496183206108,6.778625954198473,8.873213529753668
10863,170,-8.63109698486328,-1.3192051147460937,-1.5873557006835937,29.96946564885496,25.72519083969466,7.450381679389313,8.874448457080641
10864,170,-8.63109698486328,-1.2581529724121092,-1.5346832641601562,32.7175572519084,28.48854961832061,8.198473282442748,8.856299271445083
10865,170,-8.684966522216797,-1.0438719238281249,-2.000355487060547,35.34351145038168,31.16030534351145,9.923664122137405,8.973278896813383
10866,170,-8.748412866210938,-0.8882488159179687,-2.1799206115722654,39.786259541984734,35.93893129770992,10.763358778625957,9.059567733033534
10867,170,-8.851363537597656,-0.7015010864257812,-2.384624853515625,41.31297709923664,37.89312977099237,11.511450381679388,9.193757444101635
10868,170,-9.016563452148436,-0.4776432312011718,-2.602497204589844,42.22900763358778,39.43511450381679,12.076335877862595,9.396784090465696
10869,170,-9.526528405761718,-0.0215478149414062,-2.9891607727050777,42.33587786259542,40.458015267175576,12.427480916030534,9.9845024863131
10870,170,-9.798270294189452,0.1891419311523437,-3.1567548889160157,40.0763358778626,39.55725190839695,12.290076335877863,10.295968961531043
10871,170,-10.050858569335936,0.3926490722656249,-3.309983795166016,37.954198473282446,37.6793893129771,12.030534351145038,10.58914179709604
10872,170,-10.268730920410157,0.5901707092285156,-3.440467785644531,35.221374045801525,35.00763358778626,11.63358778625954,10.845826605928966
10873,170,-10.612298858642578,0.9169792358398436,-3.6427778259277344,32.0,27.81679389312977,10.564885496183209,11.25751163771012
